op,element_type,analysis,n,sparsity,mean_ns,std_ns,kernel,approach,mode,select-matrix-repr
STDDEV,int64_t,max+mean+min,2048,0.25,23963915.6,421573.0422324879,AggRow,vectorized,vectorized,True
STDDEV,int64_t,max+mean+min,2048,1.0,26244469.3,1460720.4729425707,AggRow,vectorized,vectorized,True
STDDEV,int64_t,max+mean+min,4096,0.001,81022030.9,1702038.7242975822,AggRow,vectorized,vectorized,False
STDDEV,int64_t,max+mean+min,4096,0.01,80577563.7,1624806.40335498,AggRow,vectorized,vectorized,False
STDDEV,int64_t,max+mean+min,4096,0.05,80150637.6,1036827.8677403174,AggRow,vectorized,vectorized,False
STDDEV,int64_t,max+mean+min,4096,0.1,79975668.5,1131341.3356528275,AggRow,vectorized,vectorized,False
STDDEV,int64_t,max+mean+min,4096,0.2,80406873.3,1539606.031622162,AggRow,vectorized,vectorized,False
STDDEV,int64_t,max+mean+min,4096,0.25,80984471.6,1983877.4619069253,AggRow,vectorized,vectorized,True
STDDEV,int64_t,max+mean+min,4096,1.0,80094810.0,1157314.8284129268,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,1024,0.001,5875378.75,16151.885931517005,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,1024,0.01,5873683.35,14933.12302893703,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,1024,0.05,5956494.0,161899.6055448528,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,1024,0.1,6033459.95,80805.01419269474,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,1024,0.2,5948049.95,152275.84947873722,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,1024,0.25,5998259.25,58886.01860943784,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,1024,1.0,5910520.2,181845.04846147963,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,2048,0.001,19163447.4,640848.6323099356,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,2048,0.01,18733104.2,322608.41571618227,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,2048,0.05,19061983.7,768139.5691057098,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,2048,0.1,19041523.85,809609.3517223892,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,2048,0.2,18968924.6,577008.3090295104,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,2048,0.25,18965536.7,833583.2385331296,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,2048,1.0,21613249.15,913378.4646389112,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,4096,0.001,77418005.85,3955524.425923121,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,4096,0.01,77258847.15,3790896.4517546,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,4096,0.05,75439426.5,2504273.2537893504,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,4096,0.1,74647013.35,1059539.3399590545,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,4096,0.2,76357147.9,2829974.31492943,AggRow,vectorized,vectorized,False
STDDEV,int64_t,none,4096,0.25,75500063.65,2095077.7673687337,AggRow,vectorized,vectorized,True
STDDEV,int64_t,none,4096,1.0,75473220.95,2853572.1628747243,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.001,4205169.6,30190.79619575039,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.01,4239016.1,14534.736908141447,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.05,4250414.3,11022.11772402303,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.1,4378755.0,37942.68143748757,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.2,4568747.1,77600.90807093274,AggRow,vectorized,vectorized,True
SUM,double,max,1024,0.25,6016023.1,275046.10482262785,AggRow,vectorized,vectorized,True
SUM,double,max,1024,1.0,6145498.6,137443.0826521777,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.001,4421681.5,130608.5460188829,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.01,4468102.7,70525.50920065105,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.05,4779577.0,52800.22915985589,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.1,6101140.5,284972.6069440709,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.2,7142458.5,349294.5062949508,AggRow,vectorized,vectorized,True
SUM,double,max,2048,0.25,12045186.8,646770.5279473455,AggRow,vectorized,vectorized,True
SUM,double,max,2048,1.0,11298276.5,335406.48079448985,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.001,5378330.5,13382.759458430895,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.01,5662961.1,61038.75286779348,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.05,7726791.3,345452.3239017537,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.1,8819324.9,390371.5224977499,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.2,12140683.1,833849.8986572864,AggRow,vectorized,vectorized,True
SUM,double,max,4096,0.25,32151984.3,733283.877316289,AggRow,vectorized,vectorized,True
SUM,double,max,4096,1.0,34118016.2,1946125.5442650835,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.001,4221438.0,19060.856859601583,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.01,4221617.3,26876.54609113459,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.05,4249721.8,17384.64875687727,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.1,4395407.4,57480.50831794109,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.2,4573384.0,44758.120594045366,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,0.25,6098664.9,126843.06795708885,AggRow,vectorized,vectorized,True
SUM,double,mean,1024,1.0,6063931.2,132456.247043484,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.001,4531346.4,87340.93635887158,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.01,4541638.7,16922.331367161038,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.05,4843340.0,61091.03612005786,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.1,6168613.3,266842.79288293805,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.2,7195698.7,282523.3687573667,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,0.25,12328166.7,561430.0947829667,AggRow,vectorized,vectorized,True
SUM,double,mean,2048,1.0,11516586.6,556975.8863671647,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.001,5941225.8,12623.989894024431,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.01,6222427.8,44300.69934185891,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.05,7871780.5,377500.2112680056,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.1,9139380.1,524532.5915329974,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.2,12381777.9,743881.7649239171,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,0.25,33046141.5,1602538.8624457575,AggRow,vectorized,vectorized,True
SUM,double,mean,4096,1.0,34456411.7,4856691.026144494,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.001,4206384.4,21221.287646554072,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.01,4223809.7,19196.04313422729,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.05,4222272.6,123430.16231609591,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.1,4409331.8,27229.605590647552,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.2,4567919.1,49967.85863921808,AggRow,vectorized,vectorized,True
SUM,double,min,1024,0.25,6088090.9,121089.6068973074,AggRow,vectorized,vectorized,True
SUM,double,min,1024,1.0,5935239.9,164647.16277033795,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.001,4472107.5,31389.24192299012,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.01,4470532.9,18675.614774649563,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.05,4761449.7,95330.5595902431,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.1,6197888.1,495706.8651120446,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.2,7187350.3,235783.44451732736,AggRow,vectorized,vectorized,True
SUM,double,min,2048,0.25,12394227.9,376663.7663609432,AggRow,vectorized,vectorized,True
SUM,double,min,2048,1.0,11382241.1,347414.50350632257,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.001,5389023.9,39898.109090392725,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.01,5653746.6,42695.41532295939,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.05,7707193.3,234386.38516491893,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.1,9139403.6,402021.6298601082,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.2,11612425.0,702911.9485821504,AggRow,vectorized,vectorized,True
SUM,double,min,4096,0.25,33331993.0,2107369.4243473304,AggRow,vectorized,vectorized,True
SUM,double,min,4096,1.0,34662096.2,2836242.111016962,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.001,4273588.7,41970.24483567696,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.01,4284022.9,28955.9854700967,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.05,4299357.2,25527.031649693632,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.1,4382631.0,118423.41799098128,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.2,4612045.6,62176.9521271526,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,0.25,6191053.4,115597.63186751616,AggRow,vectorized,vectorized,True
SUM,double,max+min,1024,1.0,6190492.9,101597.78262065272,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.001,4621597.3,91970.03698675153,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.01,4689157.7,32442.27822884484,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.05,4936606.5,63158.451207613005,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.1,6252553.5,276600.2421808411,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.2,7311443.5,329975.6633686962,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,0.25,12639475.2,478384.7199965501,AggRow,vectorized,vectorized,True
SUM,double,max+min,2048,1.0,11664623.6,414668.5757057343,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.001,6114149.7,32595.64520351353,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.01,6345332.9,36250.80284919365,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.05,8179972.4,177862.3803376582,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.1,9351231.1,218704.4174900351,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.2,11864105.7,677524.3430422997,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,0.25,33580025.2,2504850.687306921,AggRow,vectorized,vectorized,True
SUM,double,max+min,4096,1.0,33830287.2,1553908.6605504623,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.001,4329575.8,10081.798217028982,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.01,4352501.6,29522.10364832126,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.05,4357127.3,36778.57536981735,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.1,4523795.8,43778.43479969456,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.2,4668257.0,57347.90001773775,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,0.25,6245294.4,258978.31400983693,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,1024,1.0,6212950.5,128345.93075854704,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.001,4942268.9,22469.60878584422,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.01,4981778.5,17303.48831401732,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.05,5245098.5,36176.91879653535,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.1,6381968.1,623392.555651279,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.2,7374055.5,267663.59070887225,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,0.25,12721897.6,630540.3674100493,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,2048,1.0,11922456.7,777101.1043939092,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.001,8030985.4,26567.410207913665,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.01,8304258.6,50676.686836366105,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.05,9608302.9,430581.6268476475,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.1,11078280.1,489124.2480257613,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.2,14018620.3,852712.850790158,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,0.25,33886306.5,1835997.7135693373,AggRow,vectorized,vectorized,True
SUM,double,max+mean+min,4096,1.0,34316144.8,2184064.4592619706,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.001,83.2,7.654376113323053,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.01,85.7,8.566151257619788,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.05,91.2,9.633275663033835,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.1,98.95,21.808918986699474,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.2,99.4,5.225443824011001,AggRow,vectorized,vectorized,True
SUM,double,none,1024,0.25,83.5,3.7346175736014295,AggRow,vectorized,vectorized,True
SUM,double,none,1024,1.0,86.2,4.311551192344877,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.001,80.75,6.323515011863511,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.01,91.95,9.6052343186301,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.05,92.9,12.366763606751087,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.1,80.7,21.86826588075925,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.2,83.3,17.654878556424716,AggRow,vectorized,vectorized,True
SUM,double,none,2048,0.25,73.05,19.882483695321792,AggRow,vectorized,vectorized,True
SUM,double,none,2048,1.0,86.0,12.599081002408989,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.001,79.95,7.598303134668675,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.01,91.9,10.769840931239909,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.05,78.3,7.108926930645943,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.1,76.35,23.11362095570944,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.2,69.75,8.577050161546463,AggRow,vectorized,vectorized,True
SUM,double,none,4096,0.25,63.65,4.158377720116091,AggRow,vectorized,vectorized,True
SUM,double,none,4096,1.0,71.75,19.67866865415443,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.001,7720885.0,139701.6787221177,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.01,7786107.2,48171.66639287725,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.05,7798122.7,129405.7914606864,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.1,7711705.8,165808.6503177013,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.2,8008441.3,135944.79771506108,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,0.25,9779398.5,307919.2326634625,AggRow,vectorized,vectorized,True
SUM,int64_t,max,1024,1.0,9795944.3,109426.69687060434,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.001,8084642.2,36757.01320473861,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.01,8128629.4,38409.7814168332,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.05,8235728.3,166372.82811942446,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.1,10793837.8,1139321.1050764497,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.2,12068430.5,221642.8041673511,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,0.25,18668379.4,939981.8762503644,AggRow,vectorized,vectorized,True
SUM,int64_t,max,2048,1.0,17459612.8,1081282.423548774,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.001,9504465.4,51608.442339515765,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.01,9521861.2,141656.14660845298,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.05,12952563.0,253192.57389452265,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.1,14701200.6,423244.77161388425,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.2,17238019.9,1579605.332897391,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,0.25,42216332.4,2364357.2284324844,AggRow,vectorized,vectorized,True
SUM,int64_t,max,4096,1.0,44186441.6,2567600.826150366,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.001,4217675.1,21471.352451580668,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.01,4231962.4,24974.395769356463,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.05,4210842.7,103528.89170988834,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.1,4407881.5,35891.63456619563,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.2,4561842.0,47136.33913800842,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,0.25,6374093.3,269611.9533197664,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,1024,1.0,6481677.4,104184.01948816862,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.001,4446868.6,191542.74962362257,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.01,4545118.2,43109.827218911785,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.05,4844778.5,55345.15706254498,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.1,6340098.8,312207.17248604866,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.2,7016440.7,278463.1985623355,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,0.25,12952208.9,742441.9929389847,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,2048,1.0,13133555.8,479063.9068337799,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.001,5883860.2,152838.29798537618,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.01,6024489.6,352250.947982385,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.05,7821470.1,213030.0257634277,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.1,9508517.4,483852.3952773201,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.2,12525264.9,650761.3364427597,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,0.25,35607077.0,2457255.021505727,AggRow,vectorized,vectorized,True
SUM,int64_t,mean,4096,1.0,36628361.5,2543242.295205396,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.001,7690689.0,144872.11907518076,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.01,7760482.9,115862.4799439692,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.05,7883765.7,134376.22919338578,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.1,7821839.2,202957.3196395953,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.2,7975591.5,125693.88719269972,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,0.25,9943644.2,155118.5241089313,AggRow,vectorized,vectorized,True
SUM,int64_t,min,1024,1.0,9853835.7,58883.114733153925,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.001,8067193.1,33706.21886717991,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.01,8116464.3,45293.58008482,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.05,8226249.5,108180.76579631784,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.1,10985290.1,1014784.66610075,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.2,11753082.6,386303.0734296008,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,0.25,18951394.3,1122804.605347505,AggRow,vectorized,vectorized,True
SUM,int64_t,min,2048,1.0,18036985.0,887099.728843756,AggRow,vectorized,vectorized,True
SUM,int64_t,min,4096,0.001,9463141.2,26048.80494507714,AggRow,vectorized,vectorized,True
SUM,int64_t,min,4096,0.01,9523712.2,132799.86510936898,AggRow,vectorized,vectorized,True
SUM,int64_t,min,4096,0.05,12918505.5,342950.7892253315,AggRow,vectorized,vectorized,True
SUM,int64_t,min,4096,0.1,14501422.5,510492.6048708574,AggRow,vectorized,vectorized,True
